accuracy,loss,val_accuracy,val_loss
0.8538689017295837,0.326058954000473,0.8866666555404663,0.2463066726922989
0.9188023805618286,0.19530969858169556,0.9177777767181396,0.19414569437503815
0.9409807920455933,0.14125913381576538,0.9311110973358154,0.1479567289352417
0.952686071395874,0.11280392855405807,0.9622222185134888,0.10891521722078323
0.9646377563476562,0.08809208124876022,0.9644444584846497,0.09330911934375763
