accuracy,loss,val_accuracy,val_loss
0.7020699977874756,0.9190080165863037,0.902222216129303,0.3266640305519104
0.8347707986831665,0.34147217869758606,0.8266666531562805,0.33223140239715576
0.9069738984107971,0.21526607871055603,0.9555555582046509,0.10098160803318024
0.9558895826339722,0.10990661382675171,0.9444444179534912,0.2021602839231491
0.9753572940826416,0.07030834257602692,0.9044444561004639,0.8756518363952637
