accuracy,loss,val_accuracy,val_loss
0.8844258189201355,0.748616635799408,0.9155555367469788,0.3181762099266052
0.9706752300262451,0.09841226041316986,0.8888888955116272,0.6110277771949768
0.9797930121421814,0.05979064106941223,0.9333333373069763,0.46758314967155457
0.9823805093765259,0.060353703796863556,0.9133333563804626,0.4036228656768799
0.9794233441352844,0.06839331239461899,0.897777795791626,0.5056691765785217
