accuracy,loss,val_accuracy,val_loss
0.9024149775505066,0.5536258816719055,0.9133333563804626,0.32340186834335327
0.9661163091659546,0.12753728032112122,0.902222216129303,0.5811618566513062
0.9728930592536926,0.10960058122873306,0.9088888764381409,0.6206856369972229
0.9874322414398193,0.045650944113731384,0.8911111354827881,0.48375558853149414
0.9906357526779175,0.030558058992028236,0.8711110949516296,0.8331261277198792
